date,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,RH2M,T2MDEW,T2MWET,WS10M,WD10M,TS,AFDR,FWI,forecast_Bayesian_Linear_Regression,forecast_FBLiR,forecast_Linear_Regression,forecast_Random_Forest,forecast_Gradient_Boosting,forecast_XGBoost,forecast_Prophet,forecast_LLM_Forecaster,forecast_Ensemble,row_type
7/26/17,7.243333333,10.87555556,4.352222222,6.523333333,86.27333333,4.977777778,6.112222222,3.013333333,271.4444444,7.017777778,0.3795784,19.23466667,,,,,,,,,,historical
7/27/17,6.018888889,11.13777778,1.871111111,9.266666667,76.77444444,1.74,3.878888889,2.353333333,181.8111111,5.894444444,0.453699376,21.564,,,,,,,,,,historical
7/28/17,6.492222222,11.03,3.538888889,7.491111111,80.99888889,3.181111111,4.836666667,2.525555556,281.8,6.365555556,0.403723588,20.31311111,,,,,,,,,,historical
7/29/17,7.803333333,14.76777778,1.537777778,13.23,67.76,1.356666667,4.578888889,3.291111111,187.4222222,7.673333333,0.70897472,27.45333333,,,,,,,,,,historical
7/30/17,9.773333333,13.73444444,6.267777778,7.466666667,69.37666667,4.058888889,6.915555556,2.842222222,310.7444444,9.376666667,0.709173982,28.29644444,,,,,,,,,,historical
7/31/17,7.238888889,10.33,4.701111111,5.628888889,85.55111111,4.774444444,6.006666667,1.356666667,202.7222222,6.761111111,0.328713249,18.15488889,,,,,,,,,,historical
8/1/17,6.247777778,11.78333333,2.472222222,9.311111111,83.27444444,3.348888889,4.798888889,2.06,185.3333333,5.996666667,0.346055317,18.75933333,,,,,,,,,,historical
8/2/17,5.831111111,12.12666667,1.484444444,10.64222222,77.05888889,1.535555556,3.684444444,1.441111111,133.3,5.537777778,0.404673432,20.48711111,,,,,,,,,,historical
8/3/17,5.897777778,9.63,3.005555556,6.624444444,88.13222222,4.048888889,4.973333333,1.871111111,75.3,5.778888889,0.282503499,16.43622222,,,,,,,,,,historical
8/4/17,5.931111111,8.824444444,3.741111111,5.083333333,89.42666667,4.09,5.008888889,2.273333333,323.6444444,5.943333333,0.293178937,16.32244444,,,,,,,,,,historical
8/5/17,5.735555556,9.162222222,3.281111111,5.881111111,79.30666667,2.052222222,3.893333333,3.701111111,321.4111111,5.792222222,0.489176047,21.536,,,,,,,,,,historical
8/6/17,5.921111111,9.207777778,3.75,5.457777778,81.27222222,2.63,4.276666667,3.464444444,261.6333333,5.887777778,0.464491476,20.73044444,,,,,,,,,,historical
8/7/17,4.828888889,7.251111111,3.006666667,4.244444444,87.05666667,2.628888889,3.728888889,2.968888889,300.4111111,4.882222222,0.343636586,17.17244444,,,,,,,,,,historical
8/8/17,6.123333333,10.54777778,3.147777778,7.4,84.70888889,3.454444444,4.79,2.872222222,265.4,6.193333333,0.380658164,18.92088889,,,,,,,,,,historical
8/9/17,8.18,12.97333333,5.141111111,7.832222222,83.51555556,5.287777778,6.733333333,2.088888889,232.6444444,8.163333333,0.386827876,20.44488889,,,,,,,,,,historical
8/10/17,9.753333333,14.97333333,5.851111111,9.122222222,63.38555556,2.392222222,6.072222222,3.265555556,223.8888889,9.613333333,0.874566684,31.01155556,,,,,,,,,,historical
8/11/17,9.163333333,13.04444444,5.946666667,7.097777778,65.34111111,2.435555556,5.797777778,3.353333333,297.9888889,9.073333333,0.875421907,29.70955556,,,,,,,,,,historical
8/12/17,7.752222222,11.12111111,5.418888889,5.702222222,80.07333333,4.223333333,5.987777778,3.401111111,296.0111111,7.68,0.531192941,22.54377778,,,,,,,,,,historical
8/13/17,8.513333333,14.16666667,4.672222222,9.494444444,75.40888889,3.752222222,6.132222222,2.123333333,317.6888889,8.311111111,0.508886619,24.04844444,,,,,,,,,,historical
8/14/17,9.654444444,16.72,4.61,12.11,64.01777778,2.451111111,6.052222222,2.554444444,179.7111111,9.324444444,0.813650175,30.09088889,,,,,,,,,,historical
8/15/17,10.51444444,14.77888889,5.603333333,9.175555556,89.16,8.917777778,9.715555556,3.25,337.9333333,10.36555556,0.368921632,21.45044444,,,,,,,,,,historical
8/16/17,9.533333333,12.38666667,7.175555556,5.211111111,77.41,5.436666667,7.483333333,4.532222222,298.6333333,9.452222222,0.63585463,26.19511111,,,,,,,,,,historical
8/17/17,7.364444444,10.09111111,5.018888889,5.072222222,82.39555556,4.277777778,5.821111111,4.121111111,308.1444444,7.324444444,0.504753448,21.84644444,,,,,,,,,,historical
8/18/17,5.161111111,7.267777778,3.423333333,3.844444444,84.28111111,2.512222222,3.836666667,4.056666667,269.9555556,5.243333333,0.420159485,19.36844444,,,,,,,,,,historical
8/19/17,4.052222222,7.84,0.857777778,6.982222222,81.21666667,0.848888889,2.447777778,2.815555556,208.5111111,4.172222222,0.375559099,19.12577778,,,,,,,,,,historical
8/20/17,4.535555556,11.14111111,-0.112222222,11.25333333,75.27444444,-0.123333333,2.205555556,1.57,198.8777778,4.421111111,0.411045674,20.54177778,,,,,,,,,,historical
8/21/17,4.408888889,8.513333333,1.285555556,7.227777778,78.52111111,0.712222222,2.558888889,1.781111111,201.0222222,4.255555556,0.381920642,19.39533333,,,,,,,,,,historical
8/22/17,7.094444444,13.91333333,1.557777778,12.35555556,76.91444444,2.745555556,4.921111111,1.507777778,279.0666667,6.777777778,0.424105914,21.58155556,,,,,,,,,,historical
8/23/17,7.662222222,13.39888889,3.35,10.04888889,80.44444444,4.022222222,5.843333333,1.922222222,297.1444444,7.404444444,0.403505055,21.04333333,,,,,,,,,,historical
8/24/17,6.117777778,10.71111111,2.334444444,8.376666667,81.48,2.781111111,4.448888889,2.201111111,209.6444444,6.161111111,0.37196533,19.50444444,,,,,,,,,,historical
8/25/17,6.164444444,12.79444444,1.221111111,11.57333333,72.73888889,0.874444444,3.518888889,1.64,230.1444444,5.742222222,0.475884769,22.52088889,,,,,,,,,,historical
8/26/17,6.681111111,13.53222222,1.224444444,12.30777778,72.06555556,1.195555556,3.938888889,1.925555556,289.2222222,5.906666667,0.518604803,23.57755556,,,,,,,,,,historical
8/27/17,4.08,6.898888889,0.957777778,5.941111111,80.29,0.67,2.375555556,3.217777778,217.0777778,4.256666667,0.396725447,19.83155556,,,,,,,,,,historical
8/28/17,3.908888889,9.561111111,-0.086666667,9.647777778,76.89222222,-0.298888889,1.806666667,2.024444444,197.9222222,3.947777778,0.398935379,20.07488889,,,,,,,,,,historical
8/29/17,5.171111111,11.95333333,-0.497777778,12.45111111,72.76555556,-0.067777778,2.552222222,1.518888889,268.3333333,4.651111111,0.461640519,21.71888889,,,,,,,,,,historical
8/30/17,4.827777778,10.41111111,0.337777778,10.07333333,79.89555556,1.361111111,3.093333333,2.631111111,218.5555556,4.611111111,0.395907435,19.73888889,,,,,,,,,,historical
8/31/17,5.302222222,12.44444444,-0.316666667,12.76111111,74.38333333,0.415555556,2.858888889,1.848888889,163.2777778,5.097777778,0.452381626,21.60244444,,,,,,,,,,historical
9/1/17,6.651111111,13.93222222,1.046666667,12.88555556,70.57111111,0.803333333,3.728888889,1.565555556,165.1666667,6.501111111,0.52113443,23.79955556,,,,,,,,,,historical
9/2/17,9.134444444,16.49555556,2.604444444,13.89111111,67.46111111,2.652222222,5.895555556,2.511111111,156.4888889,8.987777778,0.689918764,28.15888889,,,,,,,,,,historical
9/3/17,10.66333333,16.09444444,6.367777778,9.726666667,61.44111111,2.854444444,6.76,4.097777778,332.2555556,10.52222222,1.058656204,33.36511111,,,,,,,,,,historical
9/4/17,6.292222222,9.106666667,3.762222222,5.344444444,73.02,1.321111111,3.81,4.275555556,301.0666667,6.378888889,0.704697282,25.00244444,,,,,,,,,,historical
9/5/17,4.883333333,7.701111111,2.621111111,5.08,76.47555556,0.618888889,2.75,4.574444444,294.3555556,5.06,0.608106428,22.87044444,,,,,,,,,,historical
9/6/17,5.814444444,9.996666667,1.888888889,8.107777778,81.82222222,2.58,4.195555556,3.676666667,279.7555556,5.977777778,0.478684256,20.58022222,,,,,,,,,,historical
9/7/17,7.225555556,11.32444444,4.215555556,7.108888889,80.51111111,3.598888889,5.414444444,3.108888889,283.7555556,7.38,0.48316279,21.68044444,,,,,,,,,,historical
9/8/17,6.23,10.00888889,3.105555556,6.903333333,73.85555556,1.267777778,3.748888889,3.246666667,244.4555556,6.421111111,0.549254183,23.46288889,,,,,,,,,,historical
9/9/17,6.606666667,11.79,2.835555556,8.954444444,81.74666667,3.433333333,5.021111111,2.698888889,228.6222222,6.671111111,0.408049142,20.166,,,,,,,,,,historical
9/10/17,7.836666667,14.65,2.793333333,11.85666667,75.63222222,3.267777778,5.552222222,1.727777778,242.3666667,7.744444444,0.462012529,22.966,,,,,,,,,,historical
9/11/17,10.16444444,17.38555556,2.968888889,14.41666667,70.83444444,4.332222222,7.247777778,2.537777778,178.2444444,10.06,0.640587337,27.86088889,,,,,,,,,,historical
9/12/17,13.62444444,19.57222222,9.661111111,9.911111111,68.43777778,7.512222222,10.56777778,2.867777778,319.8888889,13.08777778,0.841428102,32.54355556,,,,,,,,,,historical
9/13/17,10.60111111,15.64888889,5.386666667,10.26222222,74.34666667,5.665555556,8.134444444,3.284444444,291.7888889,10.45,0.669393744,27.49,,,,,,,,,,historical
9/14/17,6.632222222,10.66555556,3.035555556,7.63,76.29111111,2.216666667,4.424444444,3.541111111,265.2222222,6.936666667,0.544147204,23.16755556,,,,,,,,,,historical
9/15/17,9.103333333,13.31333333,5.92,7.393333333,81.38333333,5.685555556,7.396666667,3.337777778,290.7333333,9.283333333,0.506757423,23.22022222,,,,,,,,,,historical
9/16/17,6.98,10.06333333,2.956666667,7.106666667,71.45222222,1.706666667,4.343333333,3.39,237.2555556,7.16,0.61268729,25.21888889,,,,,,,,,,historical
9/17/17,7.26,15.22555556,1.004444444,14.22111111,65.58333333,0.194444444,3.726666667,1.901111111,169.0222222,7.231111111,0.664845126,26.72311111,,,,,,,,,,historical
9/18/17,10.22666667,18.74888889,2.046666667,16.70222222,51.79777778,-0.905555556,4.662222222,3.5,303.4777778,10.11333333,1.374748347,36.30755556,,,,,,,,,,historical
9/19/17,8.224444444,12.72333333,3.908888889,8.814444444,66.59333333,1.738888889,4.98,3.03,254.6666667,8.365555556,0.768639598,28.01111111,,,,,,,,,,historical
9/20/17,8.708888889,16.37111111,1.89,14.48111111,68.30444444,2.332222222,5.521111111,1.831111111,165.7666667,8.591111111,0.626960887,26.852,,,,,,,,,,historical
9/21/17,12.03444444,19.80555556,5.295555556,14.51,58.91111111,3.028888889,7.531111111,2.73,187.5888889,11.81333333,1.079771285,34.654,,,,,,,,,,historical
9/22/17,13.81888889,22.03666667,7.215555556,14.82111111,52.94444444,3.152222222,8.486666667,2.402222222,198.6222222,13.53111111,1.466112604,38.56288889,,,,,,,,,,historical
9/23/17,17.81333333,27.13111111,9.264444444,17.86666667,44.31555556,4.084444444,10.94888889,3.688888889,302.4,17.4,2.505351666,47.03822222,,,,,,,,,,historical
9/24/17,12.32111111,15.57111111,9.306666667,6.264444444,57.09111111,3.348888889,7.835555556,3.93,308.7777778,12.33555556,1.381618741,36.62866667,,,,,,,,,,historical
9/25/17,9.7,13.54555556,5.741111111,7.804444444,72.98444444,4.602222222,7.148888889,3.255555556,273.2888889,9.872222222,0.693088748,27.11066667,,,,,,,,,,historical
9/26/17,8.665555556,15.58555556,3.38,12.20555556,66.99111111,1.763333333,5.215555556,1.604444444,244.7555556,8.964444444,0.64059286,27.15266667,,,,,,,,,,historical
9/27/17,13.47555556,23,4.477777778,18.52222222,57.71777778,3.848888889,8.662222222,2.821111111,159.4333333,13.51777778,1.166353051,36.64533333,,,,,,,,,,historical
9/28/17,12.74888889,17.57777778,8.211111111,9.366666667,67.73555556,6.192222222,9.468888889,2.713333333,279.2555556,12.96777778,0.807689424,31.82533333,,,,,,,,,,historical
9/29/17,10.42555556,16.49111111,5.175555556,11.31555556,65.09111111,3.152222222,6.787777778,2.553333333,294.5111111,10.67777778,0.79524364,30.43177778,,,,,,,,,,historical
9/30/17,9.477777778,14.50888889,5.131111111,9.377777778,61.88,1.775555556,5.626666667,3.545555556,259.6333333,9.71,0.965114518,31.56222222,,,,,,,,,,historical
10/1/17,10.02111111,17.45111111,3.373333333,14.07777778,68.89777778,3.741111111,6.88,2.166666667,253.2333333,9.951111111,0.680562262,28.19533333,,,,,,,,,,historical
10/2/17,11.59888889,19.55555556,4.84,14.71555556,70.73111111,5.496666667,8.548888889,1.381111111,200.9666667,11.47888889,0.604035112,28.41133333,,,,,,,,,,historical
10/3/17,13.80222222,21.93444444,5.584444444,16.35,62.21777778,5.135555556,9.467777778,1.705555556,241.3111111,13.02,0.92867291,34.27955556,,,,,,,,,,historical
10/4/17,14.61777778,22.58888889,7.333333333,15.25555556,63.29111111,6.475555556,10.54555556,1.592222222,139.0222222,14.07,0.909149335,34.57511111,,,,,,,,,,historical
10/5/17,14.44777778,21.63777778,8.672222222,12.96555556,67.04666667,7.618888889,11.03222222,2.463333333,272.3666667,14.45444444,0.845767482,33.59977778,,,,,,,,,,historical
10/6/17,10.05,15.23555556,6.187777778,9.047777778,72.46222222,4.754444444,7.401111111,3.184444444,208.9333333,10.41777778,0.653841555,27.61266667,,,,,,,,,,historical
10/7/17,11.73777778,19.86555556,5.068888889,14.79666667,63.38555556,3.585555556,7.663333333,2.005555556,72.3,12.12444444,0.849069015,31.988,,,,,,,,,,historical
10/8/17,15.26333333,22.64666667,8.524444444,14.12222222,66.46555556,8.06,11.66333333,2.594444444,159.4333333,15.37888889,0.889582105,34.75266667,,,,,,,,,,historical
10/9/17,13.98888889,19.89666667,7.415555556,12.48111111,74.74666667,8.863333333,11.42555556,2.76,263.4333333,14.00888889,0.649355629,30.29822222,,,,,,,,,,historical
10/10/17,12.22444444,20.64,4.672222222,15.96777778,61.27333333,3.305555556,7.764444444,1.477777778,140.8777778,12.20777778,0.87047873,32.89733333,,,,,,,,,,historical
10/11/17,15.14777778,23.58111111,7.033333333,16.54777778,59.31444444,5.676666667,10.41222222,3.135555556,160,15.20555556,1.181921213,37.93044444,,,,,,,,,,historical
10/12/17,12.48333333,17.77333333,7.631111111,10.14222222,63.09555556,4.474444444,8.478888889,3.057777778,275.0888889,12.82777778,0.969226754,33.69133333,,,,,,,,,,historical
10/13/17,12.05111111,18.68777778,6.093333333,12.59444444,68.17111111,5.626666667,8.841111111,2.012222222,260.5,12.43555556,0.734089238,30.39244444,,,,,,,,,,historical
10/14/17,12.53222222,20.43444444,6.321111111,14.11333333,65.09,4.818888889,8.676666667,1.636666667,158.8222222,13.10333333,0.776892925,31.80555556,,,,,,,,,,historical
10/15/17,14.43666667,22.97333333,6.2,16.77333333,65.53111111,6.893333333,10.66333333,1.53,139.1111111,14.72666667,0.80052096,33.44822222,,,,,,,,,,historical
10/16/17,16.76333333,25.24555556,8.675555556,16.57,65.40222222,8.887777778,12.82777778,1.923333333,87.42222222,16.89333333,0.910254299,36.14111111,,,,,,,,,,historical
10/17/17,18.15444444,26.73333333,10.34111111,16.39222222,56.64555556,7.406666667,12.78111111,2.154444444,107.0777778,17.92888889,1.30509947,41.21977778,,,,,,,,,,historical
10/18/17,18.83222222,27.43666667,10.80333333,16.63333333,54.26,7.712222222,13.27333333,2.508888889,98.62222222,18.79333333,1.506562924,43.13533333,,,,,,,,,,historical
10/19/17,18.49444444,24.61222222,12.10888889,12.50333333,71.58444444,12.71555556,15.60444444,2.776666667,297.5333333,18.49444444,0.850107331,36.082,,,,,,,,,,historical
10/20/17,12.07222222,17.86111111,6.571111111,11.29,63.99,4.267777778,8.172222222,3.185555556,192.6888889,12.47333333,0.923722414,33.02466667,,,,,,,,,,historical
10/21/17,10.85666667,18.69333333,3.916666667,14.77666667,63.63777778,3.117777778,6.986666667,2.233333333,207.6333333,11.5,0.816925265,31.18822222,,,,,,,,,,historical
10/22/17,10.86777778,16.40777778,5.988888889,10.41888889,74.11111111,5.948888889,8.406666667,2.31,209.6333333,11.41333333,0.572493549,27.07133333,,,,,,,,,,historical
10/23/17,13.94333333,22.19555556,6.611111111,15.58444444,63.84,5.714444444,9.826666667,1.386666667,238.5,14.41555556,0.829624115,33.51666667,,,,,,,,,,historical
10/24/17,15.26222222,21.56666667,9.526666667,12.04,66.27777778,8.174444444,11.71888889,1.783333333,296.1222222,15.21,0.865635935,34.17777778,,,,,,,,,,historical
10/25/17,15.11111111,20.89888889,11.02777778,9.871111111,76.21444444,10.32444444,12.71555556,1.72,237.9,15.34888889,0.61246165,30.00133333,,,,,,,,,,historical
10/26/17,12.50555556,15.93444444,9.902222222,6.032222222,85.92555556,9.822222222,11.16444444,2.057777778,144.7111111,12.89666667,0.438925235,23.78155556,,,,,,,,,,historical
10/27/17,15.43444444,22.62222222,8.707777778,13.91444444,70.31555556,8.973333333,12.20444444,2.081111111,64.05555556,15.81222222,0.790588431,32.97311111,,,,,,,,,,historical
10/28/17,15.98666667,21.50444444,11.49111111,10.01333333,72.03,10.39333333,13.19222222,2.176666667,226.8111111,16.00222222,0.717426444,32.916,,,,,,,,,,historical
10/29/17,17.76333333,24.28,11.64111111,12.63888889,63.03888889,9.224444444,13.49444444,2.804444444,337.5555556,17.87,1.115596431,38.79133333,,,,,,,,,,historical
10/30/17,10.99666667,15.84888889,5.734444444,10.11444444,69.45222222,5.1,8.05,2.628888889,259.0888889,11.42222222,0.712413206,29.31888889,,,,,,,,,,historical
10/31/17,9.36,14.87,4.477777778,10.39222222,66.73555556,2.656666667,6.007777778,2.857777778,210.4333333,10.03333333,0.735862287,28.952,,,,,,,,,,historical
11/1/17,11.26111111,17.55555556,6.091111111,11.46444444,74.21111111,6.261111111,8.762222222,3.264444444,210,11.78222222,0.637888374,28.18822222,,,,,,,,,,historical
11/2/17,12.10444444,18.70555556,7.001111111,11.70444444,71.88111111,6.401111111,9.254444444,1.92,225.8,12.78555556,0.63028931,28.888,,,,,,,,,,historical
11/3/17,10.69777778,15.93222222,5.765555556,10.16666667,68.55111111,4.173333333,7.436666667,2.766666667,248.4666667,11.31111111,0.736273211,29.49066667,,,,,,,,,,historical
11/4/17,9.456666667,17.08666667,2.252222222,14.83444444,57.83888889,-0.001111111,4.727777778,2.304444444,195.8111111,10.19222222,0.951044048,32.16466667,,,,,,,,,,historical
11/5/17,11.16111111,18.78,3.765555556,15.01444444,60.15111111,2.2,6.682222222,1.755555556,122.0111111,11.85333333,0.893021501,32.50511111,,,,,,,,,,historical
11/6/17,9.714444444,13.43888889,5.871111111,7.567777778,81.86777778,6.335555556,8.025555556,2.778888889,189.2444444,10.06333333,0.508215019,23.19044444,,,,,,,,,,historical
11/7/17,9.731111111,15.98222222,4.59,11.39222222,67.07,2.992222222,6.36,3.092222222,201.2222222,10.31,0.765690201,29.37688889,,,,,,,,,,historical
11/8/17,12.31444444,21.25888889,3.233333333,18.02555556,58.76111111,2.735555556,7.525555556,1.446666667,173.3,12.81111111,0.948929685,33.96733333,,,,,,,,,,historical
11/9/17,15.38111111,23.93777778,6.502222222,17.43555556,56.92222222,5.176666667,10.27888889,1.595555556,160.4222222,15.42777778,1.141245971,37.88866667,,,,,,,,,,historical
11/10/17,16.95444444,24.49222222,9.154444444,15.33777778,60.79777778,7.935555556,12.44555556,1.665555556,112.3,17.13,1.124509203,37.96777778,,,,,,,,,,historical
11/11/17,17.47111111,24.41333333,11.60888889,12.80444444,65.31888889,9.63,13.55222222,1.576666667,130.5555556,17.83888889,1.002019724,36.60488889,,,,,,,,,,historical
11/12/17,17.77222222,24.78222222,11.05111111,13.73111111,65.96333333,9.948888889,13.86,1.691111111,117.8111111,18.19222222,0.985498933,36.73977778,,,,,,,,,,historical
11/13/17,18.70555556,26.34777778,11.47111111,14.87666667,60.40333333,9.388888889,14.04444444,2.097777778,86.32222222,19.14777778,1.265398037,40.22244444,,,,,,,,,,historical
11/14/17,19.71666667,27.46888889,12.62555556,14.84333333,57.80777778,9.822222222,14.76888889,2.446666667,64.48888889,20.23111111,1.463602315,42.55088889,,,,,,,,,,historical
11/15/17,20.26222222,28.10444444,13.30111111,14.80333333,56.94,10.10888889,15.18444444,2.42,91.14444444,20.56111111,1.421033714,43.42222222,,,,,,,,,,historical
11/16/17,17.67111111,21.50333333,14.44111111,7.062222222,78.94333333,13.63444444,15.65111111,2.3,36.92222222,17.67222222,0.615047619,31.93377778,,,,,,,,,,historical
11/17/17,16.92888889,21.31444444,13.32222222,7.992222222,79.14,12.71111111,14.81888889,2.343333333,142.7333333,17.01555556,0.599152402,31.14755556,,,,,,,,,,historical
11/18/17,16.79888889,21.07111111,12.53333333,8.537777778,79.25333333,12.77,14.78444444,2.47,57.5,16.82888889,0.601685692,31.07355556,,,,,,,,,,historical
11/19/17,18.65,25.44666667,12.40888889,13.03777778,66.37444444,10.98111111,14.81555556,2.092222222,59.34444444,18.98111111,0.963959876,37.774,,,,,,,,,,historical
11/20/17,19.73666667,27.35777778,12.29444444,15.06333333,57.38222222,9.622222222,14.68111111,2.005555556,45.25555556,19.90444444,1.375809616,42.38822222,,,,,,,,,,historical
11/21/17,20.15555556,27.57555556,13.19888889,14.37666667,55.46666667,9.663333333,14.91,2.015555556,102.9555556,20.37888889,1.489836,43.58133333,,,,,,,,,,historical
11/22/17,20.13333333,27.64666667,13.20555556,14.44111111,53.29444444,8.628888889,14.38111111,2.071111111,121.3111111,20.61222222,1.628139362,44.47244444,,,,,,,,,,historical
11/23/17,20.47111111,27.23888889,14.06333333,13.17555556,56.30777778,10.12444444,15.29888889,2.063333333,235.2777778,20.76888889,1.538340495,43.59866667,,,,,,,,,,historical
11/24/17,20.76555556,28.38222222,14.39,13.99222222,60.22,11.56888889,16.16777778,1.638888889,197.6666667,20.84888889,1.216971337,41.98866667,,,,,,,,,,historical
11/25/17,21.2,27.81111111,15.16888889,12.64222222,66.72,13.77111111,17.48666667,2.048888889,101.0111111,21.24555556,1.037705634,40.15111111,,,,,,,,,,historical
11/26/17,20.40666667,26.66222222,15.46111111,11.20111111,68.80444444,13.63666667,17.02333333,2.036666667,65.74444444,20.54333333,0.929662327,38.51422222,,,,,,,,,,historical
11/27/17,19.75666667,25.33888889,15.01777778,10.32111111,75.03222222,14.56666667,17.16333333,1.335555556,178.8666667,20.09555556,0.68985977,34.81222222,,,,,,,,,,historical
11/28/17,21.31666667,28.92777778,13.89333333,15.03444444,65.35222222,13.29777778,17.30666667,1.484444444,98.98888889,21.9,1.06094593,40.36333333,,,,,,,,,,historical
11/29/17,22.95,30.52555556,15.22555556,15.3,59.40111111,13.23666667,18.09333333,1.85,64.73333333,23.49666667,1.417950866,44.66955556,,,,,,,,,,historical
11/30/17,23.36888889,30.52111111,16.21666667,14.30444444,57.21111111,13.32222222,18.34444444,2.363333333,130.6444444,23.84111111,1.577591885,46.37511111,,,,,,,,,,historical
12/1/17,21.09444444,26.20777778,16.21222222,9.995555556,77.3,16.49222222,18.79111111,2.954444444,310.9222222,21.14333333,0.772345281,36.538,,,,,,,,,,historical
12/2/17,15.07333333,18.02444444,11.35222222,6.672222222,93.04333333,13.92333333,14.49777778,2.972222222,238.0222222,15.18555556,0.369656897,24.23377778,,,,,,,,,,historical
12/3/17,12.59777778,17.03333333,8.786666667,8.246666667,80.23666667,8.977777778,10.78777778,3.02,240.9888889,13.08444444,0.529043142,26.91911111,,,,,,,,,,historical
12/4/17,11.81111111,17.04222222,7.278888889,9.763333333,80.22222222,8.172222222,9.993333333,2.24,165.4222222,12.39222222,0.475973518,25.51422222,,,,,,,,,,historical
12/5/17,12.43777778,16.52666667,8.721111111,7.805555556,84.69333333,9.674444444,11.05666667,2.562222222,145.7666667,12.83666667,0.435750726,24.61022222,,,,,,,,,,historical
12/6/17,13.81,18.03888889,10.00555556,8.033333333,82.96666667,10.65666667,12.23333333,2.28,218.2888889,14.17888889,0.472587793,26.44733333,,,,,,,,,,historical
12/7/17,15.87333333,22.57,9.48,13.09,71.65222222,9.984444444,12.92777778,2.178888889,303.2444444,16.15666667,0.727065203,32.95555556,,,,,,,,,,historical
12/8/17,12.97111111,17.79444444,8.767777778,9.026666667,71.71666667,7.384444444,10.17666667,2.275555556,231.3888889,13.45111111,0.669501594,30.10488889,,,,,,,,,,historical
12/9/17,15.10555556,21.86777778,8.035555556,13.83222222,70.57555556,9.17,12.14,1.865555556,258.6555556,15.13777778,0.71942041,32.36777778,,,,,,,,,,historical
12/10/17,17.80444444,25.00333333,10.54555556,14.45777778,73.39666667,12.27555556,15.04111111,1.53,174.1222222,18.24777778,0.697639952,33.66977778,,,,,,,,,,historical
12/11/17,18.23777778,25.18555556,12.00222222,13.18333333,71.26111111,12.04555556,15.14333333,1.716666667,169.2,18.74444444,0.77828335,35.10666667,,,,,,,,,,historical
12/12/17,19.58555556,26.92333333,11.90333333,15.02,67.60444444,12.22666667,15.90777778,1.302222222,147.9555556,19.86,0.912976483,37.58555556,,,,,,,,,,historical
12/13/17,22.71111111,29.90444444,14.84555556,15.05888889,53.53888889,11.17888889,16.94444444,2.172222222,150.1222222,22.38444444,1.822216124,47.03333333,,,,,,,,,,historical
12/14/17,21.87777778,28.34222222,15.66333333,12.67888889,59.73222222,12.98333333,17.43111111,2.7,284.6888889,21.93111111,1.455519198,44.14488889,,,,,,,,,,historical
12/15/17,20.31333333,27.24222222,13.51888889,13.72333333,64.8,12.52888889,16.42111111,1.977777778,222.6,20.69555556,1.071690178,39.97555556,,,,,,,,,,historical
12/16/17,21.01888889,28.33888889,13.82111111,14.51777778,61.34888889,12.10777778,16.56444444,1.918888889,252.3888889,21.36666667,1.232905151,42.01444444,,,,,,,,,,historical
12/17/17,20.68666667,28.25333333,14.08666667,14.16666667,67.64444444,13.44222222,17.06333333,1.743333333,142.1888889,21.31333333,0.988099797,39.02355556,,,,,,,,,,historical
12/18/17,23.50888889,30.73444444,16.45444444,14.28,60.82,14.19,18.84888889,1.596666667,159.6111111,23.68222222,1.296176047,44.45822222,,,,,,,,,,historical
12/19/17,25.82444444,32.73666667,18.83222222,13.90444444,57.99555556,16.02,20.92333333,2.815555556,155,25.87111111,1.716237668,48.87866667,,,,,,,,,,historical
12/20/17,19.86333333,25.21,12.96,12.25,64.20444444,11.57777778,15.72,2.601111111,261.7333333,20.22888889,1.124009851,40.26244444,,,,,,,,,,historical
12/21/17,18.19888889,26.18222222,11.24444444,14.93777778,62.92666667,9.521111111,13.86,1.617777778,177.3,19.06222222,1.02373239,38.32244444,,,,,,,,,,historical
12/22/17,20.17111111,27.68555556,12.2,15.48555556,58.82444444,10.26444444,15.21777778,1.441111111,194.3333333,20.67,1.245353332,41.79422222,,,,,,,,,,historical
12/23/17,21.09666667,27.57888889,13.57555556,14.00333333,47.44222222,8.202222222,14.64888889,2.308888889,311.2777778,20.90666667,1.998860664,47.96688889,,,,,,,,,,historical
12/24/17,19.62,26.59777778,10.82222222,15.77555556,51.32444444,8.423333333,14.02333333,3.408888889,231.7111111,20.05888889,1.886406469,45.81733333,,,,,,,,,,historical
12/25/17,16.35555556,24.40333333,9.306666667,15.09666667,54.37444444,5.638888889,10.99888889,2.611111111,155.8111111,17.33222222,1.44189578,40.69466667,,,,,,,,,,historical
12/26/17,19.02888889,27.30666667,10.68111111,16.62555556,55.96444444,8.58,13.80333333,2.122222222,66.35555556,19.67111111,1.38742256,42.34088889,,,,,,,,,,historical
12/27/17,22.29444444,30.16444444,14.18444444,15.98,55.69222222,11.72111111,17.00666667,2.45,132.6333333,22.91,1.605923973,45.97755556,,,,,,,,,,historical
12/28/17,23.61888889,30.08666667,18.03,12.05666667,56.64555556,13.76222222,18.69222222,1.897777778,268.5111111,23.82777778,1.54675724,46.47888889,,,,,,,,,,historical
12/29/17,20.77111111,24.92333333,18.03666667,6.886666667,86.60666667,18.28444444,19.52666667,1.95,268.9666667,20.83,0.510415414,31.68844444,,,,,,,,,,historical
